city_ascii,lat,lng,population
Monclova,26.9103,-101.4222,237169
Chishui,28.5904,105.6975,237052
Djougou,9.7000,1.6667,237040
Mirpur Khas,25.5250,69.0158,236961
P'yongsong-si,39.2605,125.8618,236609
North Hempstead,40.7912,-73.6688,236600
Centurion,-25.8603,28.1894,236580
Tinkhang,27.2300,95.1700,236571
Rewa,24.5381,81.2953,236519
Usak,38.6778,29.4042,236366
Lyubertsy,55.6783,37.8944,236339
Pakdasht,35.4828,51.6814,236319
Kajang,2.9927,101.7909,236240
Petah Tiqwa,32.0833,34.8833,236169
Abha,18.2167,42.5000,236157
Al Minya,28.0833,30.7500,236043
Iseyin,7.9667,3.6000,236000
Central District,22.2867,114.1550,235953
Gaborone,-24.6569,25.9086,235884
Zinder,13.8014,8.9849,235605
Bole,44.8539,82.0514,235585
Aguadilla,18.4382,-67.1537,235546
Komsomol'sk-na-Amure,50.5667,137.0000,235488
Ganda,-13.0167,14.6333,235486
Arlington,38.8786,-77.1011,235463
Uluberiya,22.4700,88.1100,235345
Bulandshahr,28.4069,77.8497,235310
Banda Aceh,5.5500,95.3175,235305
Najafabad,32.6331,51.3650,235281
Shibuya-ku,35.6594,139.7006,235193
Ba Ria,10.4992,107.1675,235192
Bayamo,20.3795,-76.6433,235107
Limassol,34.6747,33.0442,235056
Norfolk,36.8945,-76.2590,235037
Georgetown,6.8011,-58.1550,235017
Borujerd,33.9111,48.7522,234997
Ibb,13.9759,44.1709,234837
Appleton,44.2780,-88.3892,234701
Garcia,25.8167,-100.5833,234698
Arapiraca,-9.7525,-36.6611,234696
Longquan,28.0667,119.1333,234626
Hoa Binh,20.8133,105.3383,234567
Miri,4.3999,113.9845,234541
Maracanau,-3.8769,-38.6258,234509
Oral,51.2225,51.3725,234184
Craiova,44.3333,23.8167,234140
Raichur,16.2000,77.3700,234073
Formosa,-26.1833,-58.1833,234000
Purwokerto,-7.4278,109.2417,233865
Chauhanpatti,25.1500,82.6000,233691
Bo,7.9564,-11.7400,233684
Mambere,5.5000,15.5000,233666
Damboa,11.1500,12.7500,233500
Groningen,53.2167,6.5667,233273
Anyang,37.3833,126.9333,233172
Ipswich,-27.6144,152.7608,232930
Teluk Intan,4.0119,101.0314,232800
Mbour,14.4104,-16.9649,232777
San Cristobal,18.4167,-70.1333,232769
Granada,37.1781,-3.6008,232717
Gravatai,-29.9433,-50.9939,232629
Cannanore,11.8745,75.3704,232486
Singida,-4.8167,34.7500,232459
Kigoma,-4.8833,29.6333,232388
Okara,30.8092,73.4536,232386
Saga,33.2636,130.3008,232359
Lin'an,23.6025,102.8309,232160
Enterprise,36.0091,-115.2278,232043
Beni,0.5000,29.4667,232000
Machilipatnam,16.1700,81.1300,232000
Nazipur,25.0455,88.7609,231900
Porto,41.1495,-8.6108,231800
Gulfport,30.4274,-89.0704,231754
Biyala,31.1742,31.2218,231569
Lafayette,30.2082,-92.0325,231548
Madan,30.3469,48.2825,231476
Huangjingkeng,22.9173,113.9958,231399
Rancagua,-34.1667,-70.7500,231370
Phu Yen,21.4156,105.8739,231363
Divinopolis,-20.1389,-44.8839,231091
Qarchak,35.4267,51.5842,231075
Ormoc,11.0106,124.6075,230998
Yoshiicho-shimobaru,33.1800,129.7150,230873
Fresnillo,23.1750,-102.8675,230865
Turkmenabat,39.0833,63.5667,230861
Son Tay,21.1333,105.5000,230577
Singkawang,0.9000,108.9833,230376
Zegoua,10.4519,-5.6511,230360
Marka,1.7156,44.7703,230100
Barishal,22.7000,90.3667,230000
Kulai,1.6561,103.6032,230000
Pali,25.7700,73.3300,229956
Songadh,21.1670,73.5640,229782
Gadda Madiral,18.7519,79.5133,229644
Hosur,12.7409,77.8253,229528
Ordu,40.9833,37.8833,229214
Kosice,48.7167,21.2500,229040
Kasukabe,35.9753,139.7523,228975
Bojnurd,37.4722,57.3289,228931
Envigado,6.1667,-75.5667,228848
Haridwar,29.9450,78.1630,228832
Vizianagaram,18.1159,83.4060,228720
Tarrasa,41.5700,2.0130,228708
Suzano,-23.5428,-46.3108,228690
Coban,15.4833,-90.3667,228664
Bremerton,47.5436,-122.7121,228576
Khenifra,32.9394,-5.6675,228567
Krefeld,51.3333,6.5667,228550
Fremont,37.5265,-121.9843,228518
Guantanamo,20.1383,-75.2061,228436
Sabya,17.1495,42.6254,228375
Pathardi,19.1700,75.1800,228279
Mage,-22.6528,-43.0408,228127
Neya,34.7667,135.6333,227997
Mel Palaiyam,8.7000,77.7069,227895
Tripoli,34.4367,35.8344,227857
Rennes,48.1147,-1.6794,227830
Ipatinga,-19.4678,-42.5369,227731
Saqultah,26.6582,31.6714,227719
Green Bay,44.5148,-87.9895,227679
Choloma,15.6127,-87.9507,227535
Khatima,28.9198,79.9699,227226
Badalona,41.4489,2.2461,227083
Petlad,22.4700,72.8000,227031
Kamianske,48.5167,34.6133,226845
Ageoshimo,35.9774,139.5932,226616
Changhua,24.0667,120.5333,226564
Regina,50.4547,-104.6067,226404
Ca Mau,9.1833,105.1500,226372
Korolev,55.9167,37.8167,226007
Tieli,46.9500,128.0500,225960
Dianbu,31.8883,117.4608,225808
Kolpino,59.7333,30.6000,225801
Chilpancingo,17.5500,-99.5000,225728
Rio Verde,-17.7978,-50.9278,225696
Meycauayan,14.7300,120.9500,225673
Presidente Prudente,-22.1258,-51.3889,225668
Varamin,35.3503,51.6364,225628
Padangsidempuan,1.3786,99.2722,225544
Uacu Cungo,-11.3583,15.1194,225520
Pudukkottai,10.3833,78.8001,225500
Hunchun,42.8630,130.3660,225454
Nadiad,22.6900,72.8600,225132
Toamasina,-18.1550,49.4100,225116
Fargo,46.8651,-96.8292,225066
Ternopil,49.5667,25.6000,225004
Mutare,-18.9667,32.6333,224802
Chuadanga,23.6418,88.8577,224576
Carlos Manuel de Cespedes,21.5767,-78.2775,224488
Nong'an,44.4347,125.1750,224387
Ota,36.2911,139.3754,224358
Deltona,28.9050,-81.2137,224303
Itaborai,-22.7475,-42.8558,224267
Puerto Vallarta,20.6458,-105.2222,224166
Capiata,-25.3538,-57.4426,224152
Viamao,-30.0808,-51.0228,224112
Chapeco,-27.0958,-52.6178,224013
Banfield,-34.7500,-58.3833,223898
Atsugicho,35.4333,139.3667,223815
Cox's Bazar,21.4539,91.9677,223522
Bandar-e Bushehr,28.9264,50.8514,223504
Tanjung Morawa,3.5167,98.7833,223450
Brownsville,25.9975,-97.4580,223416
Itapevi,-23.5489,-46.9342,223404
Probolinggo,-7.7500,113.2167,223159
Tanjore,10.7870,79.1378,222943
Mainz,49.9994,8.2736,222889
Hachinohe,40.5123,141.4884,222799
Barra do Dande,-8.4728,13.3731,222528
Mezitli,36.7500,34.5333,222436
Sandton,-26.1070,28.0517,222415
Velikiy Novgorod,58.5500,31.2667,222340
Cork,51.9000,-8.4731,222333
Dili,-8.5594,125.5795,222323
Tyrnavos,39.7333,22.2833,222280
Owo,7.1961,5.5864,222262
Swindon,51.5600,-1.7800,222193
Ciputat,-6.3111,106.7619,222186
Sabadell,41.5486,2.1075,222177
Myeik,12.4333,98.6000,222056
Kichha,28.9200,79.5000,221965
Hialeah,25.8696,-80.3045,221901
Longjiang,22.8853,113.0758,221881
Katri,23.4800,80.4000,221875
Takarazuka,34.8114,135.3406,221846
San Bernardino,34.1416,-117.2943,221774
Saricam,37.0333,35.4167,221733
Gueckedou,8.5667,-10.1333,221715
Neyshabur,36.2200,58.8200,221700
Xiqiao,22.9409,112.9819,221670
Ibb,13.9667,44.1667,221472
Soc Trang,9.6028,105.9736,221430
Dagarua,25.8000,87.6400,221229
Tchaourou,8.8833,2.6000,221108
Lutsk,50.7500,25.3358,220986
Duekoue,6.7419,-7.3492,220953
Sambhal,28.5800,78.5500,220813
Shakhty,47.7000,40.2333,220802
San Felipe,10.3406,-68.7369,220786
Saveh,35.0278,50.3611,220762
Oviedo,43.3600,-5.8450,220543
Tacoma,47.2431,-122.4531,220482
Santa Luzia,-19.7697,-43.8514,220444
Chi Linh,21.1330,106.3830,220421
La Vega,19.2200,-70.5300,220279
Singrauliya,24.2020,82.6660,220257
El Jadid,33.2333,-8.5000,220181
Ashdod,31.7978,34.6503,220174
Prizren,42.2139,20.7397,220128
Bratsk,56.1167,101.6000,220097
Thatta,24.7461,67.9244,220000
Gainesville,29.6804,-82.3459,219946
Spring Valley,36.0952,-115.2636,219913
Cartagena,37.6019,-0.9842,219777
Yenisehir,37.9333,40.2333,219759
Al Khubar,26.3000,50.2167,219679
Kropyvnytskyi,48.5000,32.2667,219676
Osisioma,5.1497,7.3303,219632
Tulua,4.0833,-76.2000,219138
Lubeck,53.8697,10.6864,219044
Zanzibar,-6.1650,39.1990,219007
Konibodom,40.2833,70.4167,219000
Kafue,-15.7667,28.1833,219000
Messina,38.1936,15.5542,218786
Pangkalpinang,-2.1333,106.1167,218569
Petrolina,-9.3928,-40.5078,218538
Bitung,1.4472,125.1978,218520
Santo Tomas,14.0800,121.1800,218500
Clarksville,36.5692,-87.3413,218159
Naihati,22.8900,88.4200,217900
Arakawa,35.7333,139.7833,217891
Babylon,40.6925,-73.3586,217860
Galati,45.4233,28.0425,217851
Jaynagar,26.5925,86.1372,217820
Laayoune,27.1500,-13.1989,217732
Tapachula,14.9000,-92.2667,217550
Angarsk,52.5500,103.9000,217365
Apapa,6.4500,3.3667,217362
Netanya,32.3286,34.8567,217200
Silivri,41.0736,28.2478,217163
Qostanay,53.2000,63.6200,217135
Staryy Oskol,51.2967,37.8350,217107
Alor Setar,6.1133,100.3729,217000
Wayaobu,37.1427,109.6752,216910
Zielona Gora,51.9333,15.5000,216781
Jose C. Paz,-34.5167,-58.7667,216637
Yamunanagar,30.1330,77.2880,216628
Banjarbaru,-3.4425,114.8325,216600
Valencia,7.9042,125.0928,216546
Ayacucho,-13.1631,-74.2244,216444
Wellington,-41.2889,174.7772,216200
Penalolen,-33.4833,-70.5500,216060
Dongxing,21.5478,107.9717,216053
Ar Ruseris,11.8633,34.3877,215857
Hortolandia,-22.8583,-47.2200,215819
College Station,30.5852,-96.2959,215768
Olympia,47.0417,-122.8959,215677
Pallavaram,12.9675,80.1491,215417
Jiutepec,18.8833,-99.1667,215357
Kremenchuk,49.0631,33.4039,215271
Dzerzhinsk,56.2333,43.4500,215259
Tan An,10.5333,106.4167,215250
Golmud,36.4072,94.9283,215214
San Rafael,-34.6000,-68.3333,215020
Sidi Aissa,36.5000,4.2978,215000
Khargone,21.8200,75.6187,215000
As Samawah,31.3167,45.2833,215000
Matrah,23.6167,58.5667,214901
Comalcalco,18.2801,-93.2018,214877
Oulu,65.0142,25.4719,214814
Almere,52.3667,5.2167,214715
Kulob,37.9092,69.7819,214700
Sa Dec,10.3000,105.7667,214610
Mokpo,34.7589,126.3800,214534
Al Ghardaqah,27.2578,33.8117,214247
Warnes,-17.5167,-63.1667,214216
Cascais,38.6972,-9.4217,214158
Cigli,38.4833,27.0500,214065
Marcory,5.3120,-3.9936,214061
Roanoke,37.2785,-79.9581,214019
Chilas,35.4194,74.0944,214000
Sikasso,11.3167,-5.6667,213977
Bouafle,6.9903,-5.7442,213967
Osan,37.1498,127.0771,213840
Oakville,43.4500,-79.6833,213759
Secunderabad,17.4399,78.4983,213698
Jerez de la Frontera,36.6817,-6.1378,213688
Portland,43.6773,-70.2715,213660
El Tigre,8.8861,-64.2611,213524
Isesaki,36.3114,139.1968,213303
Norwich,52.6286,1.2928,213166
Czestochowa,50.8000,19.1167,213107
Monghyr,25.3810,86.4650,213101
Luton,51.8783,-0.4147,213052
Chapra,25.7848,84.7274,212955
Sidi Bel Abbes,35.1939,-0.6414,212935
Jinshi,29.5000,111.9080,212739
Zhubei,24.8333,121.0119,212695
Tumaco,1.8067,-78.7647,212692
Trondheim,63.4400,10.4000,212660
Mallawi,27.7306,30.8425,212628
Kure,34.2492,132.5658,212159
Kuje,8.8822,7.2203,212100
Bhadravati,13.8485,75.7050,212073
`Aqrah,36.7604,43.8943,212000
Linz,48.3058,14.2864,211944
Fontana,34.0968,-117.4599,211921
Cao Lanh,10.4672,105.6303,211912
Nagareyama,35.8563,139.9029,211620
Xujing,31.1731,121.2723,211590
Xigujing,31.2988,121.1742,211590
Taito,35.7125,139.7800,211444
Irakleio,35.3403,25.1344,211370
Criciuma,-28.6775,-49.3697,211369
Panchkula,30.7400,76.8000,211355
Oberhausen,51.4967,6.8706,211099
Mirpur Bhtoro,24.7300,68.2500,210959
Burhanpur,21.3114,76.2289,210891
Ait Melloul,30.3342,-9.4972,210870
Rostock,54.0833,12.1333,210795
Gujiao,37.9070,112.1760,210757
Sobral,-3.6861,-40.3497,210711
Trece Martires City,14.2800,120.8700,210503
Gangneung,37.7500,128.9000,210456
Pagadian,7.8272,123.4364,210452
Quilicura,-33.3667,-70.7333,210410
Spartanburg,34.9442,-81.9251,210388
Moreno Valley,33.9244,-117.2045,210378
Kairouan,35.6772,10.1008,210313
Burgas,42.5030,27.4702,210284
Frisco,33.1560,-96.8216,210238
Arroyo Naranjo,23.0436,-82.3328,210053
Bukit Mertajam,5.3630,100.4667,210000
Richmond,49.1667,-123.1333,209937
Kapra,17.4859,78.5651,209882
Burutu,5.3500,5.5167,209666
Mostoles,40.3333,-3.8667,209639
Beni Mellal,32.3394,-6.3608,209594
Legazpi City,13.1300,123.7300,209533
Yonkers,40.9466,-73.8673,209529
Thingangyun,16.8281,96.1842,209486
Panabo,7.3000,125.6800,209230
Cikupa,-6.4947,106.6511,209140
Puerto Cabello,10.4667,-68.0167,209080
Ich'on,37.2667,127.4333,209003
Beersheba,31.2522,34.7867,209000
Nowgong,26.3504,92.6796,209000
Santo Agostinho,-8.2900,-35.0300,208944
Taisheng,23.2939,113.3531,208589
Sunyani,7.3360,-2.3360,208496
Thousand Oaks,34.1914,-118.8756,208302
Lubuklinggau,-3.2967,102.8617,208225
Ashaiman,5.6995,-0.0348,208060
Phan Rang-Thap Cham,11.5667,108.9833,207998
Ambala,30.3800,76.7800,207934
Zamora,19.9833,-102.2833,207860
Torbali,38.1619,27.3583,207840
Chungju,36.9667,127.9500,207839
Kasangati,0.4378,32.6025,207800
Sioux Falls,43.5396,-96.7311,207795
Pamplona,42.8167,-1.6500,207777
Quetzaltenango,14.8333,-91.5167,207620
Kharagpur,22.3302,87.3237,207604
Farshut,26.0550,32.1627,207547
Monywa,22.1083,95.1417,207489
Nishitokyo,35.7256,139.5383,207436
Babruysk,53.1500,29.2333,207351
Robertsonpet,12.9563,78.2754,207350
Dindigul,10.3500,77.9500,207327
Viransehir,37.2306,39.7653,207315
Toledo,10.3800,123.6500,207314
Bila Tserkva,49.7989,30.1153,207273
Marawi City,8.0031,124.2850,207010
Hagerstown,39.6401,-77.7217,206889
Raniwara Kalan,24.7500,72.2167,206831
Cerkezkoy,41.2889,28.0042,206829
Solihull,52.4130,-1.7780,206674
Parakou,9.3500,2.6167,206667
Bakaga,9.3500,2.6167,206667
Damietta,31.4167,31.8214,206664
Shimla,31.1033,77.1722,206575
Padova,45.4064,11.8778,206496
Cidade de Nacala,-14.5500,40.6833,206449
Evansville,37.9881,-87.5341,206418
Dinajpur,25.6300,88.6500,206200
Hospet,15.2689,76.3909,206167
Islington,51.5440,-0.1027,206125
Talca,-35.4269,-71.6656,206069
Diaobingshancun,42.4667,123.5667,206058
Ifakara,-8.1000,36.6833,205843
Northcote,-36.8019,174.7494,205605
Maldah,25.0044,88.1458,205521
San Carlos City,15.9281,120.3489,205424
Jiutai,44.1447,125.8443,205399
Phan Thiet,10.9333,108.1000,205333
Khan Yunis,31.3402,34.3063,205125
Huayin,34.5833,110.1000,205119
Amarillo,35.1984,-101.8316,205100
Ongole,15.5060,80.0490,204746
Cordoba,18.8942,-96.9347,204721
Brahmanpara,23.6165,91.0679,204691
Kassel,51.3158,9.4979,204687
Biskra,34.8500,5.7333,204661
Bingerville,5.3500,-3.9000,204656
Kalamazoo,42.2749,-85.5882,204408
Mpanda,-6.3500,31.0667,204338
Charleroi,50.4167,4.4442,204322
Sao Jose dos Pinhais,-25.5350,-49.2058,204316
Ternate,0.7800,127.3819,204215
Sejong,36.4870,127.2822,204088
Coquimbo,-29.9531,-71.3433,204068
Luzhang,25.8226,98.8577,203977
Kukawa,12.9167,13.5667,203864
Geneva,46.2017,6.1469,203840
Lorain,41.4409,-82.1840,203802
Ellore,16.7117,81.1031,203780
Da Lat,11.9417,108.4383,203710
Huntington,40.8521,-73.3823,203691
Kinh Mon,21.0330,106.5000,203638
Birjand,32.8781,59.2161,203636
Santa Ana,14.5800,121.0120,203598
La Guaira,10.6000,-66.9331,203520
Loja,-3.9833,-79.2000,203496
Mandi Burewala,30.1592,72.6817,203454
Banjar,-7.3695,108.5414,203417
Acarigua,9.5597,-69.2019,203358
Deoghar,24.4800,86.7000,203116
Tanjungpinang,0.9188,104.4554,203008
Phu Tu Son,21.1189,105.9611,202874
Galveston,29.2484,-94.8913,202810
Cabo San Lucas,22.8897,-109.9156,202694
El Tezal,22.8897,-109.9156,202694
Chhindwara,22.0570,78.9396,202688
Almeria,36.8417,-2.4639,202675
Madiun,-7.6300,111.5231,202544
Iringa,-7.7700,35.6900,202490
Mokameh,25.3898,85.9191,202411
McKinney,33.2016,-96.6670,202314
Turku,60.4517,22.2669,202250
Luxor,25.6967,32.6444,202232
Jizzax,40.1158,67.8422,202200
Arica,-18.4784,-70.3212,202131
Las Tunas,20.9667,-76.9500,202105
Qal`at Bishah,20.0087,42.5987,202096
Richmond Hill,43.8667,-79.4333,202022
Timayy al Imdid,30.9438,31.5293,201956
Al Khums,32.6497,14.2644,201943
Matsue,35.4681,133.0486,201802
Debrecen,47.5300,21.6392,201704
Tarakan,3.3000,117.6333,201635
Loures,38.8309,-9.1684,201632
Radom,51.4036,21.1567,201601
Petropavl,54.8833,69.1667,201446
Rio Claro,-22.4108,-47.5608,201418
Maroua,10.5971,14.3157,201371
Cajamarca,-7.1575,-78.5175,201329
Comodoro Rivadavia,-45.8647,-67.4808,201228
Huntington,38.4109,-82.4345,201208
Qina,26.1667,32.7167,201191
Mai'Adua,13.1906,8.2117,201178
Moshi,-3.3349,37.3404,201150
Dasoguz,41.8333,59.9667,201142
Nampa,43.5844,-116.5638,201129
Hebron,31.5293,35.0938,201063
Puri,19.8106,85.8314,201026
Sidfa,26.9664,31.3795,200977
Soio,-6.1333,12.3667,200920
Menemen,38.6000,27.0667,200904
Haldia,22.0667,88.0698,200827
Jacobabad,28.2769,68.4514,200815
Khandwa,21.8200,76.3500,200738
Aberdeen,57.1500,-2.1100,200680
Huacho,-11.1067,-77.6050,200585
Yachiyo,35.7224,140.0999,200538
Nandyal,15.4800,78.4800,200516
Hickory,35.7410,-81.3223,200500
Morena,26.5000,78.0000,200483
Guatire,10.4717,-66.5406,200417
Guarenas,10.4667,-66.6167,200417
Nasim Shahr,35.5617,51.1617,200393
Bouskoura,33.4489,-7.6486,200359
Kabankalan,9.9800,122.8200,200198
Aracatuba,-21.2089,-50.4328,200124
Vinh Long,10.2500,105.9667,200120
Lang Son,21.8478,106.7578,200108
Rio Cuarto,-33.1333,-64.3500,200000
Lochau,47.5167,9.7500,200000
Karjat,18.5500,75.0000,200000
Kasba Pataspur,22.0216,87.5423,200000
At Taji,33.5294,44.2775,200000
Khorramabad,33.4875,48.3561,200000
Kakuma,3.7167,34.8667,200000
Az Zawiyah,32.7522,12.7278,200000
Isanlu,8.1667,5.8000,200000
Waterbury,41.5582,-73.0361,199965
Merida,8.4800,-71.1900,199878
Lahad Datu,5.0464,118.3360,199830
Concordia,-31.4000,-58.0333,199634
Drabar,33.4300,75.0900,199429
Sunrise Manor,36.1783,-115.0487,199099
Pristina,42.6666,21.1724,198897
Uripa,11.9167,-72.0000,198890
Khowy,38.5464,44.9542,198845
Gbadolite,4.2833,21.0167,198839
Laqtah,25.4175,51.5075,198600
Grand Prairie,32.6871,-97.0208,198564
Apopa,13.8000,-89.1833,198528
Amroha,28.9044,78.4675,198471
Lunga-Lunga,-4.5500,39.1200,198423
Trieste,45.6503,13.7703,198417
Torun,53.0222,18.6111,198273
Martapura,-3.4500,114.8333,198239
Rani,9.3667,76.7667,198194
Kankan,10.3833,-9.3000,198013
Chakradharpur,22.7000,85.6300,197953
Ocala,29.1780,-82.1511,197770
Segamat,2.5148,102.8158,197762
Bhiwani,28.7800,76.1300,197662
Waco,31.5599,-97.1882,197594
Bhind,26.5647,78.7864,197585
Hobart,-42.8806,147.3250,197451
Baure,12.7833,8.7667,197425
Higashi-Hiroshima,34.4264,132.7433,197347
La Ceiba,15.7833,-86.7918,197267
Ciudad Madero,22.2475,-97.8375,197216
Itami,34.7833,135.4000,197215
Overland Park,38.8870,-94.6870,197199
Sawangan,-6.4086,106.7647,197170
Bamiantong,44.9167,130.5167,197065
Zakhu,37.1436,42.6819,197000
Kodaira,35.7285,139.4774,196959
Rajin,42.3444,130.3844,196954
Alcala de Henares,40.4667,-3.3667,196888
Parma,44.8015,10.3280,196764
Frederick,39.4337,-77.4141,196743
Huanuco,-9.9295,-76.2397,196627
San Lorenzo,-32.7500,-60.7333,196568
Kusong,39.9667,125.1667,196515
Brescia,45.5389,10.2203,196446
Zipaquira,5.0333,-74.0000,196409
Khammam,17.2473,80.1514,196283
Madhyamgram,22.7000,88.4500,196127
Huntington Beach,33.6960,-118.0018,196010
Kajo Kaji,3.8863,31.6670,196000
Kouribga,32.8833,-6.9167,195931
Ghandinagar,23.2231,72.6500,195891
Rzeszow,50.0333,22.0000,195871
Prato,43.8808,11.0966,195736
Myawadi,16.6878,98.5083,195624
Mwene-Ditu,-7.0000,23.4500,195622
Dongning,44.1167,130.8167,195489
Koronadal,6.5000,124.8500,195398
La Serena,-29.9000,-71.2500,195382
Maharagama,6.8480,79.9265,195355
San Pedro de Macoris,18.4572,-69.3061,195307
Liege,50.6397,5.5706,195278
Suzuka,34.8820,136.5842,195250
Beichengqu,40.4370,113.1100,195229
Coro,11.4170,-69.6700,195227
Baharampur,24.1000,88.2500,195223
Tchitato,-7.3667,20.8333,195136
Malema,-14.9486,37.4144,195077
Mbarara,-0.6133,30.6583,195013
Santa Barbara,34.4285,-119.7202,194950
Morbi,22.8200,70.8300,194947
Cuautla,18.8167,-98.9500,194786
Guanajuato,21.0178,-101.2567,194500
Tebessa,35.4000,8.1167,194461
Kamirenjaku,35.6836,139.5595,194460
Mohammedia,33.6833,-7.3833,194358
Peoria,33.7843,-112.2989,194338
Holon,32.0167,34.7667,194300
Duzce,40.8417,31.1583,194097
Leganes,40.3281,-3.7644,194084
Peterborough,52.5661,-0.2364,194000
Tanauan,14.0800,121.1500,193936
Suhaj,26.5606,31.6917,193931
Bene Beraq,32.0807,34.8338,193774
Sosnowiec,50.2833,19.1333,193660
Pingtung,22.6761,120.4942,193563
Cholula de Rivadabia,19.0633,-98.3064,193554
Sao Leopoldo,-29.7600,-51.1469,193547
Bukan,36.5150,46.2075,193501
Kokshetau,53.2833,69.3833,193492
Anseong,37.0078,127.2797,193220
Fatehpur,25.9300,80.8000,193193
Kumagaya,36.1474,139.3886,193190
Krasnogorsk,55.8217,37.3386,193127
Bani Suwayf,29.0667,31.0833,193048
Quelimane,-17.8764,36.8872,192876
Cedar Rapids,41.9662,-91.6783,192755
Vancouver,45.6366,-122.5967,192696
Hyesan,41.4000,128.1833,192680
Jalapa,14.6333,-89.9833,192676
Kaesong,37.9667,126.5500,192578
Nossa Senhora do Socorro,-10.8550,-37.1258,192330
Glendale,34.1819,-118.2468,192270
Croydon,51.3727,-0.1099,192064
Rio Grande,-32.0350,-52.0989,191900
Gorontalo,0.5422,123.0614,191897
Florencia,1.6139,-75.6128,191867
Fianarantsoa,-21.4333,47.0833,191776
Tsing Yi Town,22.3456,114.1000,191500
Yamaguchi,34.1781,131.4739,191470
Iwo,7.6333,4.1833,191377
Rae Bareli,26.2236,81.2403,191316
Angren,41.0167,70.1436,191300
Godoy Cruz,-32.9167,-68.8333,191299
Ciudad del Carmen,18.6333,-91.8333,191238
Bago,10.5388,122.8384,191210
Valera,9.3200,-70.6200,191167
Ouargla,31.9500,5.3167,191136
Manzanillo,19.0522,-104.3158,191031
Fuenlabrada,40.2833,-3.8000,190790
Malaybalay,8.1564,125.1333,190712
Isidro Casanova,-34.7000,-58.5833,190696
Chibia,-15.1833,13.7000,190670
Hino,35.6713,139.3951,190598
Orai,25.9800,79.4700,190575
Hagen,51.3667,7.4833,190490
Shahr-e Kord,32.3322,50.8564,190441
Jhelum,32.9425,73.7256,190425
Ingabu,17.8167,95.2667,190412
Mahbubnagar,16.7488,78.0035,190400
Pabna,24.0004,89.2500,190317
Pak Kret,13.9125,100.4978,190272
Cam Pha,21.0167,107.3167,190232
Batu,-7.8720,112.5250,190184
Taihe,23.7413,113.0076,189938
Getafe,40.3047,-3.7311,189906
Saddiqabad,28.3006,70.1302,189876
Ngaoundere,7.3167,13.5833,189800
Gastonia,35.2494,-81.1854,189767
Chongju,39.6500,125.3333,189742
Poza Rica de Hidalgo,20.5333,-97.4500,189457
Pskov,57.8167,28.3333,189315
Murtazabad,28.7111,77.2688,189117
Donostia,43.3214,-1.9856,189093
Las Heras,-32.8500,-68.8167,189067
Odawara,35.2500,139.1500,189038
Abu Ghurayb,33.3056,44.1848,189000
Sokode,8.9833,1.1333,189000
Anjomachi,34.9587,137.0803,188801
Spring Hill,28.4798,-82.5300,188743
Pinar del Rio,22.4122,-83.6719,188614
Kenema,7.8833,-11.1833,188463
Balkanabat,39.5167,54.3667,188429
Digos,6.7500,125.3500,188376
El Progreso,15.4009,-87.8120,188366
Bhuj,23.2500,69.6700,188236
Al Hasakah,36.4833,40.7500,188160
San Francisco de Macoris,19.3000,-70.2500,188118
Taranto,40.4711,17.2431,188098
Prabumulih,-3.4328,104.2356,188082
Kishiwada,34.4667,135.3667,188015
Iquique,-20.2167,-70.1500,188003
Dese,11.1333,39.6333,187900
Gharyan,32.1697,13.0167,187854
Numazu,35.0956,138.8634,187653
Murfreesboro,35.8490,-86.4121,187601
Ratanpur,23.0851,72.5716,187573
Orsk,51.2000,58.5667,187517
Bournemouth,50.7200,-1.8800,187503
Bhusaval,21.0500,75.7700,187421
Tottori,35.5000,134.2333,187323
Joetsu,37.1479,138.2361,187291
San Diego,10.2540,-68.0109,187215
Kofu,35.6621,138.5682,187144
Ucu Seles,-11.4047,14.3006,187127
Potsdam,52.4006,13.0592,187119
Calbayog City,12.0700,124.6000,186960
Kirikkale,39.8417,33.5139,186960
Burlington,43.3167,-79.8000,186948
Kielce,50.8742,20.6333,186894
Itabuna,-14.7858,-39.2800,186708
Klerksdorp,-26.8667,26.6667,186515
Tekirdag,40.9778,27.5153,186421
Tempe,33.3881,-111.9319,186419
Pasuruan,-7.6406,112.9065,186262
Bahraigh,27.5750,81.5940,186223
Paradise,36.0872,-115.1355,186178
Ed Damazin,11.7704,34.3500,186051
Basildon,51.5800,0.4900,185900
Plzen,49.7475,13.3775,185599
St. John's,47.4817,-52.7971,185565
Umreth,22.6986,73.1156,185320
Dunhuang,40.1411,94.6639,185231
Semnan,35.5811,53.3833,185129
Narsingdi,23.9000,90.7167,185128
Temirtau,50.0500,72.9500,185082
Banja Luka,44.7725,17.1925,185042
Ittikara,8.8633,76.6972,185008
Yei,4.0904,30.6800,185000
Mahesana,23.6000,72.4000,184991
Kuchlagh,31.0833,67.1056,184818
Newport News,37.1051,-76.5185,184774
Ferraz de Vasconcelos,-23.5411,-46.3689,184700
Bolu,40.7347,31.6075,184682
Alasandigutta,15.6244,77.2731,184625
`Unayzah,26.0860,43.9970,184600
Armavir,45.0000,41.1167,184546
Erie,42.1167,-80.0733,184332
Izuo,34.4836,135.4236,184299
Seixal,38.6428,-9.1061,184269
Al Qamishli,37.0300,41.2300,184231
Padalarang,-6.8435,107.4779,184182
Modena,44.6458,10.9257,184153
